test_name task_name gold_standard_file coverage model model_configuration metric score_value
models\model_minedgecut\vectors_100_cosine_2_4 Clustering cities2000AndCountries_cluster 0.9892851431312968 DBSCAN metric=cosine homogeneity_score 0.0031099534046709998
models\model_minedgecut\vectors_100_cosine_2_4 Clustering cities2000AndCountries_cluster 0.9892851431312968 DBSCAN metric=cosine completeness_score 0.027756269522287998
models\model_minedgecut\vectors_100_cosine_2_4 Clustering cities2000AndCountries_cluster 0.9892851431312968 DBSCAN metric=cosine v_measure_score 0.005593214635045
models\model_minedgecut\vectors_100_cosine_2_4 Clustering cities2000AndCountries_cluster 0.9892851431312968 DBSCAN metric=cosine normalized_mutual_info_score 0.005593214635045
models\model_minedgecut\vectors_100_cosine_2_4 Clustering cities2000AndCountries_cluster 0.9892851431312968 DBSCAN metric=cosine clustering_accuracy 0.540807079268618
models\model_minedgecut\vectors_100_cosine_2_4 Clustering cities2000AndCountries_cluster 0.9892851431312968 KMeans "metric=enclidean, n_clusters=2" adjusted_rand_index 0.002745034402594
models\model_minedgecut\vectors_100_cosine_2_4 Clustering cities2000AndCountries_cluster 0.9892851431312968 KMeans "metric=enclidean, n_clusters=2" adjusted_mutual_info_score 0.023910789863093997
models\model_minedgecut\vectors_100_cosine_2_4 Clustering cities2000AndCountries_cluster 0.9892851431312968 KMeans "metric=enclidean, n_clusters=2" homogeneity_score 0.021881192240323002
models\model_minedgecut\vectors_100_cosine_2_4 Clustering cities2000AndCountries_cluster 0.9892851431312968 KMeans "metric=enclidean, n_clusters=2" completeness_score 0.026557843865611
models\model_minedgecut\vectors_100_cosine_2_4 Clustering cities2000AndCountries_cluster 0.9892851431312968 KMeans "metric=enclidean, n_clusters=2" v_measure_score 0.023993759324237997
models\model_minedgecut\vectors_100_cosine_2_4 Clustering cities2000AndCountries_cluster 0.9892851431312968 KMeans "metric=enclidean, n_clusters=2" normalized_mutual_info_score 0.023993759324237997
models\model_minedgecut\vectors_100_cosine_2_4 Clustering cities2000AndCountries_cluster 0.9892851431312968 KMeans "metric=enclidean, n_clusters=2" clustering_accuracy 0.535103150487766
models\model_minedgecut\vectors_100_cosine_2_4 Clustering cities2000AndCountries_cluster 0.9892851431312968 "Agglomerative clustering" "metric=cosine, n_clusters=2" adjusted_rand_index 0.005802936356345001
models\model_minedgecut\vectors_100_cosine_2_4 Clustering cities2000AndCountries_cluster 0.9892851431312968 "Agglomerative clustering" "metric=cosine, n_clusters=2" adjusted_mutual_info_score 0.010167713976101998
models\model_minedgecut\vectors_100_cosine_2_4 Clustering cities2000AndCountries_cluster 0.9892851431312968 "Agglomerative clustering" "metric=cosine, n_clusters=2" homogeneity_score 0.010446708075087
models\model_minedgecut\vectors_100_cosine_2_4 Clustering cities2000AndCountries_cluster 0.9892851431312968 "Agglomerative clustering" "metric=cosine, n_clusters=2" completeness_score 0.010046978947478
models\model_minedgecut\vectors_100_cosine_2_4 Clustering cities2000AndCountries_cluster 0.9892851431312968 "Agglomerative clustering" "metric=cosine, n_clusters=2" v_measure_score 0.010242945155285
models\model_minedgecut\vectors_100_cosine_2_4 Clustering cities2000AndCountries_cluster 0.9892851431312968 "Agglomerative clustering" "metric=cosine, n_clusters=2" normalized_mutual_info_score 0.010242945155285
models\model_minedgecut\vectors_100_cosine_2_4 Clustering cities2000AndCountries_cluster 0.9892851431312968 "Agglomerative clustering" "metric=cosine, n_clusters=2" clustering_accuracy 0.536915613838691
models\model_minedgecut\vectors_100_cosine_2_4 Clustering cities2000AndCountries_cluster 0.9892851431312968 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" adjusted_rand_index 0.017986451778584
models\model_minedgecut\vectors_100_cosine_2_4 Clustering cities2000AndCountries_cluster 0.9892851431312968 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" adjusted_mutual_info_score 0.017037872993353
models\model_minedgecut\vectors_100_cosine_2_4 Clustering cities2000AndCountries_cluster 0.9892851431312968 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" homogeneity_score 0.017746744725902
models\model_minedgecut\vectors_100_cosine_2_4 Clustering cities2000AndCountries_cluster 0.9892851431312968 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" completeness_score 0.016519862397475
models\model_minedgecut\vectors_100_cosine_2_4 Clustering cities2000AndCountries_cluster 0.9892851431312968 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" v_measure_score 0.017111339901231003
models\model_minedgecut\vectors_100_cosine_2_4 Clustering cities2000AndCountries_cluster 0.9892851431312968 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" normalized_mutual_info_score 0.017111339901231003
models\model_minedgecut\vectors_100_cosine_2_4 Clustering cities2000AndCountries_cluster 0.9892851431312968 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" clustering_accuracy 0.563409563409563
models\model_minedgecut\vectors_100_cosine_2_4 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.931562611306162 DBSCAN metric=cosine adjusted_rand_index 0.05543850412684299
models\model_minedgecut\vectors_100_cosine_2_4 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.931562611306162 DBSCAN metric=cosine adjusted_mutual_info_score 0.102596355077848
models\model_minedgecut\vectors_100_cosine_2_4 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.931562611306162 DBSCAN metric=cosine homogeneity_score 0.06283816413935099
models\model_minedgecut\vectors_100_cosine_2_4 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.931562611306162 DBSCAN metric=cosine completeness_score 0.33720001979359
models\model_minedgecut\vectors_100_cosine_2_4 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.931562611306162 DBSCAN metric=cosine v_measure_score 0.10593503841690302
models\model_minedgecut\vectors_100_cosine_2_4 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.931562611306162 DBSCAN metric=cosine normalized_mutual_info_score 0.10593503841690302
models\model_minedgecut\vectors_100_cosine_2_4 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.931562611306162 DBSCAN metric=cosine clustering_accuracy 0.4210553096219411
models\model_minedgecut\vectors_100_cosine_2_4 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.931562611306162 KMeans "metric=enclidean, n_clusters=5" adjusted_rand_index 0.08266478473462101
models\model_minedgecut\vectors_100_cosine_2_4 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.931562611306162 KMeans "metric=enclidean, n_clusters=5" adjusted_mutual_info_score 0.11870123948700599
models\model_minedgecut\vectors_100_cosine_2_4 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.931562611306162 KMeans "metric=enclidean, n_clusters=5" homogeneity_score 0.111329570078349
models\model_minedgecut\vectors_100_cosine_2_4 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.931562611306162 KMeans "metric=enclidean, n_clusters=5" completeness_score 0.12787301321469302
models\model_minedgecut\vectors_100_cosine_2_4 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.931562611306162 KMeans "metric=enclidean, n_clusters=5" v_measure_score 0.119029212726975
models\model_minedgecut\vectors_100_cosine_2_4 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.931562611306162 KMeans "metric=enclidean, n_clusters=5" normalized_mutual_info_score 0.119029212726975
models\model_minedgecut\vectors_100_cosine_2_4 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.931562611306162 KMeans "metric=enclidean, n_clusters=5" clustering_accuracy 0.364778914160688
models\model_minedgecut\vectors_100_cosine_2_4 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.931562611306162 "Agglomerative clustering" "metric=cosine, n_clusters=5" adjusted_rand_index 0.057510255224405
models\model_minedgecut\vectors_100_cosine_2_4 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.931562611306162 "Agglomerative clustering" "metric=cosine, n_clusters=5" adjusted_mutual_info_score 0.08910125254543301
models\model_minedgecut\vectors_100_cosine_2_4 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.931562611306162 "Agglomerative clustering" "metric=cosine, n_clusters=5" homogeneity_score 0.09206147506473199
models\model_minedgecut\vectors_100_cosine_2_4 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.931562611306162 "Agglomerative clustering" "metric=cosine, n_clusters=5" completeness_score 0.086905253296437
models\model_minedgecut\vectors_100_cosine_2_4 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.931562611306162 "Agglomerative clustering" "metric=cosine, n_clusters=5" v_measure_score 0.089409086064291
models\model_minedgecut\vectors_100_cosine_2_4 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.931562611306162 "Agglomerative clustering" "metric=cosine, n_clusters=5" normalized_mutual_info_score 0.089409086064291
models\model_minedgecut\vectors_100_cosine_2_4 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.931562611306162 "Agglomerative clustering" "metric=cosine, n_clusters=5" clustering_accuracy 0.328245051646059
models\model_minedgecut\vectors_100_cosine_2_4 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.931562611306162 "Ward hierarchical clustering" "metric=cosine, n_clusters=5" adjusted_rand_index 0.080982611168166
models\model_minedgecut\vectors_100_cosine_2_4 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.931562611306162 "Ward hierarchical clustering" "metric=cosine, n_clusters=5" adjusted_mutual_info_score 0.11973280303893
models\model_minedgecut\vectors_100_cosine_2_4 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.931562611306162 "Ward hierarchical clustering" "metric=cosine, n_clusters=5" homogeneity_score 0.119436129465227
models\model_minedgecut\vectors_100_cosine_2_4 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.931562611306162 "Ward hierarchical clustering" "metric=cosine, n_clusters=5" completeness_score 0.120651430348466
models\model_minedgecut\vectors_100_cosine_2_4 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.931562611306162 "Ward hierarchical clustering" "metric=cosine, n_clusters=5" v_measure_score 0.12004070403686401
models\model_minedgecut\vectors_100_cosine_2_4 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.931562611306162 "Ward hierarchical clustering" "metric=cosine, n_clusters=5" normalized_mutual_info_score 0.12004070403686401
models\model_minedgecut\vectors_100_cosine_2_4 Clustering citiesMoviesAlbumsCompaniesUni_cluster 0.931562611306162 "Ward hierarchical clustering" "metric=cosine, n_clusters=5" clustering_accuracy 0.366814226835598
models\model_minedgecut\vectors_100_cosine_2_4 Clustering teams_cluster 0.8043435144783816 DBSCAN metric=cosine adjusted_rand_index -0.005172708649568
models\model_minedgecut\vectors_100_cosine_2_4 Clustering teams_cluster 0.8043435144783816 DBSCAN metric=cosine adjusted_mutual_info_score 0.000956186425515
models\model_minedgecut\vectors_100_cosine_2_4 Clustering teams_cluster 0.8043435144783816 DBSCAN metric=cosine homogeneity_score 0.008240221225374001
models\model_minedgecut\vectors_100_cosine_2_4 Clustering teams_cluster 0.8043435144783816 DBSCAN metric=cosine completeness_score 0.000615598620581
models\model_minedgecut\vectors_100_cosine_2_4 Clustering teams_cluster 0.8043435144783816 DBSCAN metric=cosine v_measure_score 0.001145612469057
models\model_minedgecut\vectors_100_cosine_2_4 Clustering teams_cluster 0.8043435144783816 DBSCAN metric=cosine normalized_mutual_info_score 0.001145612469057
models\model_minedgecut\vectors_100_cosine_2_4 Clustering teams_cluster 0.8043435144783816 DBSCAN metric=cosine clustering_accuracy 0.7992859976199921
models\model_minedgecut\vectors_100_cosine_2_4 Clustering teams_cluster 0.8043435144783816 KMeans "metric=enclidean, n_clusters=2" adjusted_rand_index -0.005615151629756
models\model_minedgecut\vectors_100_cosine_2_4 Clustering teams_cluster 0.8043435144783816 KMeans "metric=enclidean, n_clusters=2" adjusted_mutual_info_score 0.001375385790696
models\model_minedgecut\vectors_100_cosine_2_4 Clustering teams_cluster 0.8043435144783816 KMeans "metric=enclidean, n_clusters=2" homogeneity_score 0.017809719091320002
models\model_minedgecut\vectors_100_cosine_2_4 Clustering teams_cluster 0.8043435144783816 KMeans "metric=enclidean, n_clusters=2" completeness_score 0.0008526755639880001
models\model_minedgecut\vectors_100_cosine_2_4 Clustering teams_cluster 0.8043435144783816 KMeans "metric=enclidean, n_clusters=2" v_measure_score 0.001627434479995
models\model_minedgecut\vectors_100_cosine_2_4 Clustering teams_cluster 0.8043435144783816 KMeans "metric=enclidean, n_clusters=2" normalized_mutual_info_score 0.001627434479995
models\model_minedgecut\vectors_100_cosine_2_4 Clustering teams_cluster 0.8043435144783816 KMeans "metric=enclidean, n_clusters=2" clustering_accuracy 0.711721539071797
models\model_minedgecut\vectors_100_cosine_2_4 Clustering teams_cluster 0.8043435144783816 "Agglomerative clustering" "metric=cosine, n_clusters=2" adjusted_rand_index -0.005146810511989001
models\model_minedgecut\vectors_100_cosine_2_4 Clustering teams_cluster 0.8043435144783816 "Agglomerative clustering" "metric=cosine, n_clusters=2" adjusted_mutual_info_score 0.001854439092974
models\model_minedgecut\vectors_100_cosine_2_4 Clustering teams_cluster 0.8043435144783816 "Agglomerative clustering" "metric=cosine, n_clusters=2" homogeneity_score 0.026175192679234998
models\model_minedgecut\vectors_100_cosine_2_4 Clustering teams_cluster 0.8043435144783816 "Agglomerative clustering" "metric=cosine, n_clusters=2" completeness_score 0.001077708243848
models\model_minedgecut\vectors_100_cosine_2_4 Clustering teams_cluster 0.8043435144783816 "Agglomerative clustering" "metric=cosine, n_clusters=2" v_measure_score 0.0020701811535099998
models\model_minedgecut\vectors_100_cosine_2_4 Clustering teams_cluster 0.8043435144783816 "Agglomerative clustering" "metric=cosine, n_clusters=2" normalized_mutual_info_score 0.0020701811535099998
models\model_minedgecut\vectors_100_cosine_2_4 Clustering teams_cluster 0.8043435144783816 "Agglomerative clustering" "metric=cosine, n_clusters=2" clustering_accuracy 0.638536295120984
models\model_minedgecut\vectors_100_cosine_2_4 Clustering teams_cluster 0.8043435144783816 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" adjusted_rand_index -0.0056330857145009995
models\model_minedgecut\vectors_100_cosine_2_4 Clustering teams_cluster 0.8043435144783816 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" adjusted_mutual_info_score 0.001983763820234
models\model_minedgecut\vectors_100_cosine_2_4 Clustering teams_cluster 0.8043435144783816 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" homogeneity_score 0.026775074533369997
models\model_minedgecut\vectors_100_cosine_2_4 Clustering teams_cluster 0.8043435144783816 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" completeness_score 0.0011521717101919998
models\model_minedgecut\vectors_100_cosine_2_4 Clustering teams_cluster 0.8043435144783816 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" v_measure_score 0.002209274995937
models\model_minedgecut\vectors_100_cosine_2_4 Clustering teams_cluster 0.8043435144783816 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" normalized_mutual_info_score 0.002209274995937
models\model_minedgecut\vectors_100_cosine_2_4 Clustering teams_cluster 0.8043435144783816 "Ward hierarchical clustering" "metric=cosine, n_clusters=2" clustering_accuracy 0.664418881396271
models\model_minedgecut\vectors_100_cosine_2_5 DocumentSimilarity LP50 0.9894202285230641 with_weights - pearson_score 0.118434014135256
models\model_minedgecut\vectors_100_cosine_2_5 DocumentSimilarity LP50 0.9894202285230641 with_weights - spearman_score 0.068077850715288
models\model_minedgecut\vectors_100_cosine_2_5 DocumentSimilarity LP50 0.9894202285230641 with_weights - harmonic_mean 0.086458125764525
models\model_minedgecut\vectors_100_cosine_2_5 DocumentSimilarity LP50 0.9894202285230641 without_weights - pearson_score 0.12675994234558
